panel,gender_of_panel,label,label_display,system,activity,role,model,gender_of_row,score_type,pearson_r,score_pvalue,n_seeds,n_subjects,used_by_figure,description
c,female,body_comp_legs_lean_mass,Legs Lean Mass,body_composition_group,activity_tm_3kmh,all but legs,long_all_but_legs,female,pearson_r,0.8373166875069084,0.0,10,3112,True,"Total lean mass in both legs, measured in kilograms, representing fat-free tissue mass in the lower extremities"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,full model,long_seq,female,pearson_r,0.7442931385697273,4.680969809528282e-283,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,masked head,long_masked_head,female,pearson_r,0.7396667690007984,2.2639651914241607e-278,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,female,pearson_r,0.7467501100132542,4.9787943118318725e-285,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,female,pearson_r,0.7478310731613457,4.162983749501048e-287,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,female,pearson_r,0.7382822558862476,5.6091489421769894e-276,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,all but head,long_all_but_head,female,pearson_r,0.7395321240859748,4.947954079344866e-278,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,female,pearson_r,0.7396695877668761,3.7437251817249117e-277,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,female,pearson_r,0.741710573158285,1.7153320743455288e-279,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,female,pearson_r,0.7416488637284578,1.1516708729136311e-278,10,3178,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,full model,long_seq,female,pearson_r,0.7483252791378041,1.0196534551388429e-277,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,masked head,long_masked_head,female,pearson_r,0.7454614277469584,3.381632196167593e-275,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,masked arms,long_masked_arms,female,pearson_r,0.7492354151464162,2.877197171663589e-277,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,masked torso,long_masked_torso,female,pearson_r,0.7476560689281436,1.9840894922660264e-276,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,masked legs,long_masked_legs,female,pearson_r,0.7363300439186007,7.654591216840076e-265,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,all but head,long_all_but_head,female,pearson_r,0.7378840371431776,2.6249089299332673e-268,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,all but arms,long_all_but_arms,female,pearson_r,0.7394307443208299,6.680637245248303e-268,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,all but torso,long_all_but_torso,female,pearson_r,0.7411623034864865,1.1048378550746182e-270,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,body_legs_bmc,Legs BMC,bone_density_group,activity_tm_3kmh,all but legs,long_all_but_legs,female,pearson_r,0.7453043410376199,1.3950634106231296e-274,10,3115,True,"Combined bone mineral content of both legs measured via DXA imaging, representing total mineral mass in both lower limb skeletons"
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,full model,long_seq,female,pearson_r,0.160476356533824,7.4288515001114e-06,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,masked head,long_masked_head,female,pearson_r,0.1234662912882917,0.0004183195847079,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,female,pearson_r,0.0945490431712175,0.0057008750185312,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,female,pearson_r,0.1543710167142183,4.645615513609214e-05,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,female,pearson_r,0.1454153166418195,0.0009690578542793,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,all but head,long_all_but_head,female,pearson_r,0.1308758434664427,0.0002479965582801,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,female,pearson_r,0.0948590745346956,0.0064729664873923,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,female,pearson_r,0.130804171200277,0.000152936755465,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,female,pearson_r,0.1112132064927617,0.0012498038039358,10,1720,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,full model,long_seq,female,pearson_r,0.1438561188898143,4.064111638153586e-05,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,masked head,long_masked_head,female,pearson_r,0.1001283172570132,0.006615005875959,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,masked arms,long_masked_arms,female,pearson_r,0.1097937038139135,0.0012355005771701,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,masked torso,long_masked_torso,female,pearson_r,0.1440172154801286,0.0001911709392927,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,masked legs,long_masked_legs,female,pearson_r,0.151823239721292,2.617844969645832e-05,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,all but head,long_all_but_head,female,pearson_r,0.1470100724282457,2.903361198216081e-05,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,all but arms,long_all_but_arms,female,pearson_r,0.1016218287187078,0.0042854469517345,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,all but torso,long_all_but_torso,female,pearson_r,0.1056207501473109,0.0018902632600167,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__ferritin,BT Ferritin,hematopoietic_group,activity_tm_3kmh,all but legs,long_all_but_legs,female,pearson_r,0.0896782128869956,0.0095207156791238,10,1683,True,Ferritin - measures the iron storage protein concentration in blood (typically in ng/mL or μg/L). Indicates total body iron stores and helps diagnose iron deficiency or overload.
c,female,bt__hct,BT Hct,hematopoietic_group,activity_self_selected_gait_speed,full model,long_seq,female,pearson_r,0.1626041713029022,4.5787781122369986e-10,10,3236,True,Hematocrit - measures the percentage of blood volume occupied by red blood cells (%). Indicates the proportion of blood composed of RBCs.
c,female,bt__hct,BT Hct,hematopoietic_group,activity_self_selected_gait_speed,masked head,long_masked_head,female,pearson_r,0.1426656569187458,8.400217070572279e-08,10,3236,True,Hematocrit - measures the percentage of blood volume occupied by red blood cells (%). Indicates the proportion of blood composed of RBCs.
c,female,bt__hct,BT Hct,hematopoietic_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,female,pearson_r,0.1382097787938443,9.106128490246034e-08,10,3236,True,Hematocrit - measures the percentage of blood volume occupied by red blood cells (%). Indicates the proportion of blood composed of RBCs.
c,female,bt__hct,BT Hct,hematopoietic_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,female,pearson_r,0.1468674458838245,1.2768888545883033e-08,10,3236,True,Hematocrit - measures the percentage of blood volume occupied by red blood cells (%). Indicates the proportion of blood composed of RBCs.
c,female,bt__hct,BT Hct,hematopoietic_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,female,pearson_r,0.136733302264088,2.275789924492236e-06,10,3236,True,Hematocrit - measures the percentage of blood volume occupied by red blood cells (%). Indicates the proportion of blood composed of RBCs.
c,female,bt__hct,BT Hct,hematopoietic_group,activity_self_selected_gait_speed,all but head,long_all_but_head,female,pearson_r,0.1764503794596662,4.074050601784557e-12,10,3236,True,Hematocrit - measures the percentage of blood volume occupied by red blood cells (%). Indicates the proportion of blood composed of RBCs.
